;Scopy version,f4beeb1
;Exported on,samedi mars 16/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
554,-0.7638,0.0979816
555,-0.7637,0.0979816
556,-0.7636,0.0979816
557,-0.7635,0.0979816
558,-0.7634,0.0979816
559,-0.7633,0.0979816
560,-0.7632,0.0979816
561,-0.7631,0.0979816
562,-0.763,0.0979816
563,-0.7629,0.0979816
564,-0.7628,0.0979816
565,-0.7627,0.0979816
566,-0.7626,0.0979816
567,-0.7625,0.0979816
568,-0.7624,0.0979816
569,-0.7623,0.0979816
570,-0.7622,0.0979816
571,-0.7621,0.0979816
572,-0.762,0.0979816
573,-0.7619,0.0979816
574,-0.7618,0.0979816
575,-0.7617,0.0979816
576,-0.7616,0.0979816
577,-0.7615,0.0979816
578,-0.7614,0.0979816
579,-0.7613,0.0996377
580,-0.7612,0.101294
581,-0.7611,0.101294
582,-0.761,0.106262
583,-0.7609,0.107918
584,-0.7608,0.107918
585,-0.7607,0.109574
586,-0.7606,0.109574
587,-0.7605,0.109574
588,-0.7604,0.112886
589,-0.7603,0.112886
590,-0.7602,0.112886
591,-0.7601,0.114542
592,-0.76,0.114542
593,-0.7599,0.116198
594,-0.7598,0.116198
595,-0.7597,0.116198
596,-0.7596,0.117854
597,-0.7595,0.117854
598,-0.7594,0.117854
599,-0.7593,0.117854
600,-0.7592,0.11951
601,-0.7591,0.11951
602,-0.759,0.11951
603,-0.7589,0.121166
604,-0.7588,0.121166
605,-0.7587,0.121166
606,-0.7586,0.121166
607,-0.7585,0.121166
608,-0.7584,0.122822
609,-0.7583,0.122822
610,-0.7582,0.122822
611,-0.7581,0.122822
612,-0.758,0.122822
613,-0.7579,0.126134
614,-0.7578,0.126134
615,-0.7577,0.126134
616,-0.7576,0.126134
617,-0.7575,0.126134
618,-0.7574,0.126134
619,-0.7573,0.126134
620,-0.7572,0.12779
621,-0.7571,0.12779
622,-0.757,0.12779
623,-0.7569,0.12779
624,-0.7568,0.12779
625,-0.7567,0.12779
626,-0.7566,0.129447
627,-0.7565,0.129447
628,-0.7564,0.129447
629,-0.7563,0.129447
630,-0.7562,0.129447
631,-0.7561,0.131103
632,-0.756,0.131103
633,-0.7559,0.131103
634,-0.7558,0.131103
635,-0.7557,0.132759
636,-0.7556,0.132759
637,-0.7555,0.132759
638,-0.7554,0.134415
639,-0.7553,0.134415
640,-0.7552,0.134415
641,-0.7551,0.134415
642,-0.755,0.134415
643,-0.7549,0.136071
644,-0.7548,0.136071
645,-0.7547,0.136071
646,-0.7546,0.136071
647,-0.7545,0.136071
648,-0.7544,0.137727
649,-0.7543,0.137727
650,-0.7542,0.137727
651,-0.7541,0.137727
652,-0.754,0.137727
653,-0.7539,0.137727
654,-0.7538,0.137727
655,-0.7537,0.137727
656,-0.7536,0.137727
657,-0.7535,0.137727
658,-0.7534,0.137727
659,-0.7533,0.137727
660,-0.7532,0.137727
661,-0.7531,0.137727
662,-0.753,0.137727
663,-0.7529,0.137727
664,-0.7528,0.137727
665,-0.7527,0.137727
666,-0.7526,0.137727
667,-0.7525,0.137727
668,-0.7524,0.137727
669,-0.7523,0.137727
670,-0.7522,0.136071
671,-0.7521,0.136071
672,-0.752,0.136071
673,-0.7519,0.136071
674,-0.7518,0.136071
675,-0.7517,0.136071
676,-0.7516,0.137727
677,-0.7515,0.137727
678,-0.7514,0.139383
679,-0.7513,0.139383
680,-0.7512,0.139383
681,-0.7511,0.141039
682,-0.751,0.141039
683,-0.7509,0.141039
684,-0.7508,0.141039
685,-0.7507,0.142695
686,-0.7506,0.142695
687,-0.7505,0.142695
688,-0.7504,0.142695
689,-0.7503,0.144351
690,-0.7502,0.144351
691,-0.7501,0.144351
692,-0.75,0.144351
693,-0.7499,0.144351
694,-0.7498,0.144351
695,-0.7497,0.144351
696,-0.7496,0.144351
697,-0.7495,0.142695
698,-0.7494,0.142695
699,-0.7493,0.142695
700,-0.7492,0.142695
701,-0.7491,0.142695
702,-0.749,0.142695
703,-0.7489,0.142695
704,-0.7488,0.142695
705,-0.7487,0.142695
706,-0.7486,0.141039
707,-0.7485,0.141039
708,-0.7484,0.141039
709,-0.7483,0.141039
710,-0.7482,0.141039
711,-0.7481,0.141039
712,-0.748,0.141039
713,-0.7479,0.141039
714,-0.7478,0.141039
715,-0.7477,0.139383
716,-0.7476,0.139383
717,-0.7475,0.139383
718,-0.7474,0.139383
719,-0.7473,0.139383
720,-0.7472,0.139383
721,-0.7471,0.139383
722,-0.747,0.139383
723,-0.7469,0.139383
724,-0.7468,0.139383
725,-0.7467,0.139383
726,-0.7466,0.139383
727,-0.7465,0.137727
728,-0.7464,0.137727
729,-0.7463,0.137727
730,-0.7462,0.137727
731,-0.7461,0.137727
732,-0.746,0.137727
733,-0.7459,0.137727
734,-0.7458,0.137727
735,-0.7457,0.137727
736,-0.7456,0.137727
737,-0.7455,0.137727
738,-0.7454,0.137727
739,-0.7453,0.136071
740,-0.7452,0.136071
741,-0.7451,0.136071
742,-0.745,0.136071
743,-0.7449,0.136071
744,-0.7448,0.136071
745,-0.7447,0.136071
746,-0.7446,0.134415
747,-0.7445,0.134415
748,-0.7444,0.134415
749,-0.7443,0.134415
750,-0.7442,0.134415
751,-0.7441,0.134415
752,-0.744,0.134415
753,-0.7439,0.134415
754,-0.7438,0.134415
755,-0.7437,0.134415
756,-0.7436,0.134415
757,-0.7435,0.134415
758,-0.7434,0.134415
759,-0.7433,0.134415
760,-0.7432,0.132759
761,-0.7431,0.132759
762,-0.743,0.132759
763,-0.7429,0.132759
764,-0.7428,0.132759
765,-0.7427,0.132759
766,-0.7426,0.132759
767,-0.7425,0.132759
768,-0.7424,0.132759
769,-0.7423,0.132759
770,-0.7422,0.132759
771,-0.7421,0.132759
772,-0.742,0.132759
773,-0.7419,0.132759
774,-0.7418,0.132759
775,-0.7417,0.132759
776,-0.7416,0.132759
777,-0.7415,0.132759
778,-0.7414,0.132759
779,-0.7413,0.132759
780,-0.7412,0.132759
781,-0.7411,0.132759
782,-0.741,0.132759
783,-0.7409,0.132759
784,-0.7408,0.132759
785,-0.7407,0.132759
786,-0.7406,0.132759
787,-0.7405,0.132759
788,-0.7404,0.132759
789,-0.7403,0.132759
790,-0.7402,0.132759
791,-0.7401,0.132759
792,-0.74,0.132759
793,-0.7399,0.132759
794,-0.7398,0.132759
795,-0.7397,0.132759
796,-0.7396,0.132759
797,-0.7395,0.132759
798,-0.7394,0.132759
799,-0.7393,0.132759
800,-0.7392,0.132759
801,-0.7391,0.132759
802,-0.739,0.132759
803,-0.7389,0.132759
804,-0.7388,0.132759
805,-0.7387,0.132759
806,-0.7386,0.132759
807,-0.7385,0.132759
808,-0.7384,0.132759
809,-0.7383,0.132759
810,-0.7382,0.132759
811,-0.7381,0.132759
812,-0.738,0.132759
813,-0.7379,0.132759
814,-0.7378,0.132759
815,-0.7377,0.132759
816,-0.7376,0.132759
817,-0.7375,0.132759
818,-0.7374,0.132759
819,-0.7373,0.132759
820,-0.7372,0.134415
821,-0.7371,0.134415
822,-0.737,0.134415
823,-0.7369,0.134415
824,-0.7368,0.134415
825,-0.7367,0.134415
826,-0.7366,0.131103
827,-0.7365,0.134415
828,-0.7364,0.134415
829,-0.7363,0.134415
830,-0.7362,0.134415
831,-0.7361,0.134415
832,-0.736,0.134415
833,-0.7359,0.134415
834,-0.7358,0.134415
835,-0.7357,0.134415
836,-0.7356,0.134415
837,-0.7355,0.134415
838,-0.7354,0.134415
839,-0.7353,0.134415
840,-0.7352,0.132759
841,-0.7351,0.132759
842,-0.735,0.132759
843,-0.7349,0.132759
844,-0.7348,0.132759
845,-0.7347,0.132759
846,-0.7346,0.132759
847,-0.7345,0.132759
848,-0.7344,0.132759
849,-0.7343,0.132759
850,-0.7342,0.132759
851,-0.7341,0.132759
852,-0.734,0.132759
853,-0.7339,0.131103
854,-0.7338,0.131103
855,-0.7337,0.131103
856,-0.7336,0.131103
857,-0.7335,0.131103
858,-0.7334,0.131103
859,-0.7333,0.131103
860,-0.7332,0.131103
861,-0.7331,0.131103
862,-0.733,0.131103
863,-0.7329,0.131103
864,-0.7328,0.131103
865,-0.7327,0.131103
866,-0.7326,0.131103
867,-0.7325,0.131103
868,-0.7324,0.131103
869,-0.7323,0.131103
870,-0.7322,0.129447
871,-0.7321,0.129447
872,-0.732,0.129447
873,-0.7319,0.129447
874,-0.7318,0.129447
875,-0.7317,0.129447
876,-0.7316,0.129447
877,-0.7315,0.129447
878,-0.7314,0.129447
879,-0.7313,0.129447
880,-0.7312,0.129447
881,-0.7311,0.129447
882,-0.731,0.129447
883,-0.7309,0.129447
884,-0.7308,0.129447
885,-0.7307,0.12779
886,-0.7306,0.12779
887,-0.7305,0.126134
888,-0.7304,0.121166
889,-0.7303,0.121166
890,-0.7302,0.121166
891,-0.7301,0.11951
892,-0.73,0.11951
893,-0.7299,0.117854
894,-0.7298,0.117854
895,-0.7297,0.116198
896,-0.7296,0.116198
897,-0.7295,0.114542
898,-0.7294,0.114542
899,-0.7293,0.112886
900,-0.7292,0.112886
901,-0.7291,0.112886
902,-0.729,0.11123
903,-0.7289,0.11123
904,-0.7288,0.11123
905,-0.7287,0.109574
906,-0.7286,0.109574
907,-0.7285,0.109574
908,-0.7284,0.107918
909,-0.7283,0.107918
910,-0.7282,0.107918
911,-0.7281,0.107918
912,-0.728,0.107918
913,-0.7279,0.106262
914,-0.7278,0.106262
915,-0.7277,0.106262
916,-0.7276,0.106262
917,-0.7275,0.106262
918,-0.7274,0.104606
919,-0.7273,0.104606
920,-0.7272,0.104606
921,-0.7271,0.104606
922,-0.727,0.104606
923,-0.7269,0.104606
924,-0.7268,0.104606
925,-0.7267,0.104606
926,-0.7266,0.0996377
927,-0.7265,0.101294
928,-0.7264,0.101294
929,-0.7263,0.101294
930,-0.7262,0.101294
931,-0.7261,0.101294
932,-0.726,0.101294
933,-0.7259,0.101294
934,-0.7258,0.101294
935,-0.7257,0.101294
936,-0.7256,0.101294
937,-0.7255,0.0979816
938,-0.7254,0.0996377
939,-0.7253,0.0996377
940,-0.7252,0.0996377
941,-0.7251,0.0996377
942,-0.725,0.0996377
943,-0.7249,0.0996377
944,-0.7248,0.0996377
945,-0.7247,0.0996377
946,-0.7246,0.0996377
947,-0.7245,0.0996377
948,-0.7244,0.0996377
949,-0.7243,0.0996377
950,-0.7242,0.0996377
951,-0.7241,0.0996377
952,-0.724,0.0996377
953,-0.7239,0.0996377
954,-0.7238,0.0996377
955,-0.7237,0.0996377
956,-0.7236,0.0996377
957,-0.7235,0.0996377
958,-0.7234,0.0979816
959,-0.7233,0.0979816
960,-0.7232,0.0979816
961,-0.7231,0.0963256
962,-0.723,0.101294
963,-0.7229,0.0963256
964,-0.7228,0.0979816
965,-0.7227,0.0979816
966,-0.7226,0.0979816
967,-0.7225,0.0979816
968,-0.7224,0.0979816
969,-0.7223,0.0979816
970,-0.7222,0.0979816
971,-0.7221,0.0979816
972,-0.722,0.0979816
973,-0.7219,0.0979816
974,-0.7218,0.0979816
975,-0.7217,0.0979816
