;Scopy version,f4beeb1
;Exported on,dimanche mars 17/03/2024
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
1089,0.17,0.107294
1090,0.171,0.107294
1091,0.172,0.107294
1092,0.173,0.107294
1093,0.174,0.107294
1094,0.175,0.107294
1095,0.176,0.107294
1096,0.177,0.107294
1097,0.178,0.107294
1098,0.179,0.107294
1099,0.18,0.107294
1100,0.181,0.107294
1101,0.182,0.107294
1102,0.183,0.107294
1103,0.184,0.107294
1104,0.185,0.107294
1105,0.186,0.107294
1106,0.187,0.107294
1107,0.188,0.107294
1108,0.189,0.107294
1109,0.19,0.107294
1110,0.191,0.102078
1111,0.192,0.105556
1112,0.193,0.105556
1113,0.194,0.102078
1114,0.195,0.107294
1115,0.196,0.107294
1116,0.197,0.107294
1117,0.198,0.107294
1118,0.199,0.107294
1119,0.2,0.107294
1120,0.201,0.107294
1121,0.202,0.107294
1122,0.203,0.107294
1123,0.204,0.107294
1124,0.205,0.107294
1125,0.206,0.107294
1126,0.207,0.107294
1127,0.208,0.107294
1128,0.209,0.107294
1129,0.21,0.107294
1130,0.211,0.107294
1131,0.212,0.107294
1132,0.213,0.107294
1133,0.214,0.107294
1134,0.215,0.107294
1135,0.216,0.107294
1136,0.217,0.107294
1137,0.218,0.107294
1138,0.219,0.107294
1139,0.22,0.107294
