;Scopy version,f4beeb1
;Exported on,lundi mars 18/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
734,-0.7458,0.0356299
735,-0.7457,0.0356299
736,-0.7456,0.0356299
737,-0.7455,0.0356299
738,-0.7454,0.0356299
739,-0.7453,0.0356299
740,-0.7452,0.0356299
741,-0.7451,0.0356299
742,-0.745,0.0356299
743,-0.7449,0.0356299
744,-0.7448,0.0356299
745,-0.7447,0.0356299
746,-0.7446,0.0356299
747,-0.7445,0.0356299
748,-0.7444,0.0356299
749,-0.7443,0.0356299
750,-0.7442,0.0356299
751,-0.7441,0.0356299
752,-0.744,0.0356299
753,-0.7439,0.0356299
754,-0.7438,0.0356299
755,-0.7437,0.0356299
756,-0.7436,0.0356299
757,-0.7435,0.0356299
758,-0.7434,0.0356299
759,-0.7433,0.0356299
760,-0.7432,0.0356299
761,-0.7431,0.0356299
762,-0.743,0.0356299
763,-0.7429,0.0356299
764,-0.7428,0.0356299
765,-0.7427,0.0356299
766,-0.7426,0.0356299
767,-0.7425,0.0356299
768,-0.7424,0.0356299
769,-0.7423,0.0356299
770,-0.7422,0.0356299
771,-0.7421,0.0356299
772,-0.742,0.0356299
773,-0.7419,0.0356299
774,-0.7418,0.0356299
775,-0.7417,0.0356299
776,-0.7416,0.0356299
777,-0.7415,0.0356299
778,-0.7414,0.0356299
779,-0.7413,0.0356299
780,-0.7412,0.0356299
781,-0.7411,0.0356299
782,-0.741,0.0356299
783,-0.7409,0.0356299
784,-0.7408,0.0356299
785,-0.7407,0.0356299
786,-0.7406,0.0356299
787,-0.7405,0.0356299
788,-0.7404,0.0356299
789,-0.7403,0.0356299
790,-0.7402,0.0356299
791,-0.7401,0.0356299
792,-0.74,0.0356299
793,-0.7399,0.0356299
794,-0.7398,0.0356299
795,-0.7397,0.0356299
796,-0.7396,0.0356299
797,-0.7395,0.0356299
798,-0.7394,0.0356299
799,-0.7393,0.0356299
800,-0.7392,0.0356299
801,-0.7391,0.0356299
802,-0.739,0.0356299
803,-0.7389,0.0356299
804,-0.7388,0.0356299
805,-0.7387,0.0356299
806,-0.7386,0.0356299
807,-0.7385,0.0356299
808,-0.7384,0.0356299
809,-0.7383,0.0356299
810,-0.7382,0.0356299
811,-0.7381,0.0356299
812,-0.738,0.0356299
813,-0.7379,0.0356299
814,-0.7378,0.0356299
815,-0.7377,0.0356299
816,-0.7376,0.0356299
817,-0.7375,0.0356299
818,-0.7374,0.0356299
819,-0.7373,0.0356299
820,-0.7372,0.0356299
821,-0.7371,0.0356299
822,-0.737,0.0372859
823,-0.7369,0.0372859
824,-0.7368,0.0372859
825,-0.7367,0.0372859
826,-0.7366,0.0372859
827,-0.7365,0.0372859
828,-0.7364,0.038942
829,-0.7363,0.0356299
830,-0.7362,0.0356299
831,-0.7361,0.0372859
832,-0.736,0.0339738
833,-0.7359,0.0339738
834,-0.7358,0.0339738
835,-0.7357,0.0339738
836,-0.7356,0.0339738
837,-0.7355,0.0356299
838,-0.7354,0.0323178
839,-0.7353,0.0323178
840,-0.7352,0.0323178
841,-0.7351,0.0323178
842,-0.735,0.0323178
843,-0.7349,0.0323178
844,-0.7348,0.0323178
845,-0.7347,0.0323178
846,-0.7346,0.0323178
847,-0.7345,0.0339738
848,-0.7344,0.0306617
849,-0.7343,0.0306617
850,-0.7342,0.0306617
851,-0.7341,0.0306617
852,-0.734,0.0306617
853,-0.7339,0.0306617
854,-0.7338,0.0306617
855,-0.7337,0.0306617
856,-0.7336,0.0306617
857,-0.7335,0.0306617
858,-0.7334,0.0306617
859,-0.7333,0.0306617
860,-0.7332,0.0306617
861,-0.7331,0.0306617
862,-0.733,0.0306617
863,-0.7329,0.0306617
864,-0.7328,0.0306617
865,-0.7327,0.0306617
866,-0.7326,0.0306617
867,-0.7325,0.0306617
868,-0.7324,0.0306617
869,-0.7323,0.0306617
870,-0.7322,0.0306617
871,-0.7321,0.0306617
872,-0.732,0.0306617
873,-0.7319,0.0306617
874,-0.7318,0.0306617
875,-0.7317,0.0306617
876,-0.7316,0.0306617
877,-0.7315,0.0306617
878,-0.7314,0.0306617
879,-0.7313,0.0306617
880,-0.7312,0.0306617
881,-0.7311,0.0306617
882,-0.731,0.0306617
883,-0.7309,0.0306617
884,-0.7308,0.0306617
885,-0.7307,0.0306617
886,-0.7306,0.0306617
887,-0.7305,0.0306617
888,-0.7304,0.0306617
889,-0.7303,0.0306617
890,-0.7302,0.0306617
891,-0.7301,0.0306617
892,-0.73,0.0306617
893,-0.7299,0.0306617
894,-0.7298,0.0306617
895,-0.7297,0.0306617
896,-0.7296,0.0306617
897,-0.7295,0.0306617
898,-0.7294,0.0306617
899,-0.7293,0.0306617
900,-0.7292,0.0306617
901,-0.7291,0.0306617
902,-0.729,0.0306617
903,-0.7289,0.0306617
904,-0.7288,0.0306617
905,-0.7287,0.0306617
906,-0.7286,0.0306617
907,-0.7285,0.0306617
908,-0.7284,0.0306617
909,-0.7283,0.0306617
910,-0.7282,0.0306617
911,-0.7281,0.0306617
912,-0.728,0.0306617
913,-0.7279,0.0306617
914,-0.7278,0.0306617
915,-0.7277,0.0306617
916,-0.7276,0.0306617
917,-0.7275,0.0306617
