;Scopy version,f4beeb1
;Exported on,samedi mars 02/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
697,-0.7495,0.121472
698,-0.7494,0.11816
699,-0.7493,0.116504
700,-0.7492,0.116504
701,-0.7491,0.116504
702,-0.749,0.113192
703,-0.7489,0.10988
704,-0.7488,0.10988
705,-0.7487,0.10988
706,-0.7486,0.10988
707,-0.7485,0.114848
708,-0.7484,0.114848
709,-0.7483,0.116504
710,-0.7482,0.11816
711,-0.7481,0.119816
712,-0.748,0.119816
713,-0.7479,0.119816
714,-0.7478,0.121472
715,-0.7477,0.124784
716,-0.7476,0.123128
717,-0.7475,0.12644
718,-0.7474,0.124784
719,-0.7473,0.128096
720,-0.7472,0.12644
721,-0.7471,0.128096
722,-0.747,0.128096
723,-0.7469,0.128096
724,-0.7468,0.131408
725,-0.7467,0.129752
726,-0.7466,0.131408
727,-0.7465,0.134721
728,-0.7464,0.134721
729,-0.7463,0.138033
730,-0.7462,0.138033
731,-0.7461,0.139689
732,-0.746,0.139689
733,-0.7459,0.139689
734,-0.7458,0.141345
735,-0.7457,0.138033
736,-0.7456,0.134721
737,-0.7455,0.134721
738,-0.7454,0.131408
739,-0.7453,0.128096
740,-0.7452,0.128096
741,-0.7451,0.124784
742,-0.745,0.124784
743,-0.7449,0.121472
744,-0.7448,0.121472
745,-0.7447,0.121472
746,-0.7446,0.11816
747,-0.7445,0.116504
748,-0.7444,0.116504
749,-0.7443,0.114848
750,-0.7442,0.114848
751,-0.7441,0.113192
752,-0.744,0.113192
753,-0.7439,0.113192
754,-0.7438,0.113192
755,-0.7437,0.114848
756,-0.7436,0.114848
757,-0.7435,0.116504
758,-0.7434,0.119816
759,-0.7433,0.11816
760,-0.7432,0.121472
761,-0.7431,0.121472
762,-0.743,0.123128
763,-0.7429,0.123128
764,-0.7428,0.124784
765,-0.7427,0.124784
766,-0.7426,0.124784
767,-0.7425,0.12644
768,-0.7424,0.128096
769,-0.7423,0.129752
770,-0.7422,0.128096
771,-0.7421,0.128096
772,-0.742,0.131408
773,-0.7419,0.134721
774,-0.7418,0.134721
775,-0.7417,0.138033
776,-0.7416,0.136377
777,-0.7415,0.139689
778,-0.7414,0.138033
779,-0.7413,0.139689
780,-0.7412,0.143001
781,-0.7411,0.139689
782,-0.741,0.138033
783,-0.7409,0.138033
784,-0.7408,0.134721
785,-0.7407,0.131408
786,-0.7406,0.129752
787,-0.7405,0.129752
788,-0.7404,0.12644
789,-0.7403,0.12644
790,-0.7402,0.123128
791,-0.7401,0.121472
792,-0.74,0.119816
793,-0.7399,0.119816
794,-0.7398,0.11816
795,-0.7397,0.116504
796,-0.7396,0.11816
797,-0.7395,0.114848
798,-0.7394,0.114848
799,-0.7393,0.114848
800,-0.7392,0.113192
801,-0.7391,0.113192
802,-0.739,0.113192
803,-0.7389,0.113192
804,-0.7388,0.113192
805,-0.7387,0.11816
806,-0.7386,0.116504
807,-0.7385,0.119816
808,-0.7384,0.119816
